"","trait","marker","gene_id","molecular_name","gene_name","corrected_spearman_cor"
"3963","rh_avg_1yr","V_17498583","WBGene00005467","K03D7.4","srh-261",-0.253876828869044
"3964","rh_max_1yr","V_13938211","WBGene00011197","R10D12.17","srw-145",-0.253865668104404
"3965","rh_max_1yr","V_13941026","WBGene00001062","R10D12.2","dpr-1",-0.253865668104404
"3966","rh_max_1yr","V_17510186","WBGene00005779","K03D7.11","srw-32",-0.253852925179257
"3967","rh_max_1yr","II_3331238","WBGene00017454","F14D2.6","irld-5",-0.253827351416713
"3968","rh_max_1yr","V_17328854","WBGene00005201","F31E9.2","srg-44",-0.253822752160612
"3969","rh_max_1yr","V_17348512","WBGene00004811","F47H4.10","skr-5",-0.253822752160612
"3970","rh_max_1yr","V_17349208","WBGene00009834","F47H4.1a","lsy-27",-0.253817068163904
"3971","rh_max_1yr","V_17349209","WBGene00009834","F47H4.1a","lsy-27",-0.253817068163904
"3972","rh_max_1yr","V_17059854","WBGene00009199","F28B1.5",NA,-0.253805187438578
"3973","rh_max_3mo","II_3290620","WBGene00044375","F39E9.14",NA,-0.253786862388557
"3974","rh_max_3mo","II_2258511","WBGene00019586","K09F6.3",NA,0.253777916120087
"3975","rh_avg_1yr","V_18007280","WBGene00013351","Y59A8B.19a",NA,-0.25370885795428
"3976","rh_max_1yr","II_2769819","WBGene00017251","F08D12.8","fbxb-105",-0.253704327625593
"3977","rh_max_1yr","II_2769916","WBGene00017251","F08D12.8","fbxb-105",-0.253704327625593
"3978","rh_max_1yr","II_2770587","WBGene00017251","F08D12.8","fbxb-105",-0.253704327625593
"3979","rh_max_1yr","V_17335070","WBGene00009836","F47H4.4","fbxa-185",-0.253701403023889
"3980","rh_max_1yr","V_17335402","WBGene00009836","F47H4.4","fbxa-185",-0.253701403023889
"3981","rh_max_1yr","II_3350538","WBGene00017452","F14D2.4a","bath-29",-0.253688585893238
"3982","dew_point_max_3yr","V_16183199","WBGene00010590","K05D4.8","srz-13",0.253685413697476
"3983","rh_max_1yr","II_1575378","WBGene00019421","K05F6.10",NA,0.253587439491548
"3984","rh_max_3mo","II_3322545","WBGene00021590","Y46D2A.2",NA,-0.253558186043242
"3985","rh_max_3mo","II_3322546","WBGene00021590","Y46D2A.2",NA,-0.253558186043242
"3986","rh_max_1yr","V_16979839","WBGene00005946","Y102A5C.24","srx-55",-0.253556754186868
"3987","rh_avg_3yr","V_17896442","WBGene00007392","C06H5.1","fbxa-156",0.253555698253025
"3988","rh_max_3yr","V_15109676","WBGene00013566","Y75B12A.2",NA,-0.253529599903558
"3989","rh_max_1yr","V_17101899","WBGene00013939","ZK218.5",NA,-0.253446229531236
"3990","rh_max_1yr","V_17101900","WBGene00013939","ZK218.5",NA,-0.253446229531236
"3991","rh_max_1yr","V_17101903","WBGene00013939","ZK218.5",NA,-0.253446229531236
"3992","rh_max_1yr","V_17104113","WBGene00013940","ZK218.6","nhr-248",-0.253446229531236
"3993","rh_max_1yr","V_18875554","WBGene00013583","Y80D3A.3","ceh-51",-0.253424422878546
"3994","rh_max_3yr","V_17487660","WBGene00010536","K03D7.9",NA,-0.253418826863297
"3995","rh_max_1yr","V_17299805","WBGene00010754","K10G4.5",NA,-0.253415735147958
"3996","rh_max_1yr","V_17299810","WBGene00010754","K10G4.5",NA,-0.253415735147958
"3997","rh_max_3yr","V_17178905","WBGene00005390","F40D4.1","srh-174",-0.253408539829453
"3998","rh_max_3yr","V_17179884","WBGene00005390","F40D4.1","srh-174",-0.253408539829453
"3999","rh_max_3yr","V_17179886","WBGene00005390","F40D4.1","srh-174",-0.253408539829453
"4000","rh_max_3yr","V_17179887","WBGene00005390","F40D4.1","srh-174",-0.253408539829453
"4001","rh_max_1yr","II_1784115","WBGene00044417","C08F1.11",NA,0.253395491490856
"4002","rh_max_1yr","II_1785635","WBGene00015613","C08F1.10",NA,0.253395491490856
"4003","rh_max_3mo","II_2687820","WBGene00044364","F34D6.7",NA,0.253393889902698
"4004","rh_max_3yr","V_17348189","WBGene00004811","F47H4.10","skr-5",-0.253384201733355
"4005","rh_max_1yr","II_2312604","WBGene00015114","B0281.8",NA,0.253355783618406
"4006","rh_max_3yr","V_15912161","WBGene00009420","F35E8.6",NA,-0.25334245600204
"4007","rh_max_3yr","V_15915807","WBGene00001786","F35E8.8","gst-38",-0.25334245600204
"4008","rh_max_3yr","V_15922484","WBGene00000412","F35E8.11","cdr-1",-0.25334245600204
"4009","rh_max_3yr","V_15926691","WBGene00011505","T05G11.1a","pzf-1",-0.25334245600204
"4010","rh_max_3yr","V_15926963","WBGene00011505","T05G11.1a","pzf-1",-0.25334245600204
"4011","rh_max_3yr","V_15930297","WBGene00011506","T05G11.2","srbc-77",-0.25334245600204
"4012","rh_max_3yr","V_15931585","WBGene00005773","T05G11.3","srw-26",-0.25334245600204
"4013","rh_max_3yr","V_15932462","WBGene00005773","T05G11.3","srw-26",-0.25334245600204
"4014","rh_max_3yr","V_15952789","WBGene00005803","F36G9.16","srw-56",-0.25334245600204
"4015","rh_max_3yr","V_15954720","WBGene00005804","F36G9.1","srw-57",-0.25334245600204
"4016","rh_max_3yr","V_15958733","WBGene00009485","F36G9.3a",NA,-0.25334245600204
"4017","rh_max_3yr","V_15964430","WBGene00005514","F36G9.9","sri-2",-0.25334245600204
"4018","rh_max_3yr","V_15964484","WBGene00005514","F36G9.9","sri-2",-0.25334245600204
"4019","rh_max_3yr","V_15964494","WBGene00005514","F36G9.9","sri-2",-0.25334245600204
"4020","rh_max_3yr","V_15965208","WBGene00005514","F36G9.9","sri-2",-0.25334245600204
"4021","rh_max_3yr","V_15966315","WBGene00005513","F36G9.8","sri-1",-0.25334245600204
"4022","rh_max_3yr","V_15966567","WBGene00005513","F36G9.8","sri-1",-0.25334245600204
"4023","rh_max_3yr","V_15966639","WBGene00005513","F36G9.8","sri-1",-0.25334245600204
"4024","rh_max_3yr","V_15967341","WBGene00005513","F36G9.8","sri-1",-0.25334245600204
"4025","rh_max_3yr","V_15967576","WBGene00005513","F36G9.8","sri-1",-0.25334245600204
"4026","rh_max_3yr","V_15968511","WBGene00009486","F36G9.7",NA,-0.25334245600204
"4027","rh_max_3yr","V_15968824","WBGene00009486","F36G9.7",NA,-0.25334245600204
"4028","rh_max_3yr","V_15973097","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4029","rh_max_3yr","V_15973109","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4030","rh_max_3yr","V_15973118","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4031","rh_max_3yr","V_15973120","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4032","rh_max_3yr","V_15973124","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4033","rh_max_3yr","V_15973358","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4034","rh_max_3yr","V_15973675","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4035","rh_max_3yr","V_15973676","WBGene00005685","F36G9.5","sru-22",-0.25334245600204
"4036","rh_max_3yr","V_15979483","WBGene00009488","F36G9.12","oac-20",-0.25334245600204
"4037","rh_max_3yr","V_15979669","WBGene00009488","F36G9.12","oac-20",-0.25334245600204
"4038","rh_max_1yr","II_3331964","WBGene00077751","F14D2.17","irld-27",-0.253323782266434
"4039","rh_max_1yr","V_18193694","WBGene00008891","F16H6.1","clec-42",-0.253322004328442
"4040","rh_avg_3yr","III_12470154","WBGene00045239","Y49E10.29",NA,0.253280828780388
"4041","rh_avg_1yr","II_1259609","WBGene00023410","F47F6.9",NA,0.253268112564739
"4042","rh_avg_1yr","II_1259616","WBGene00023410","F47F6.9",NA,0.253268112564739
"4043","rh_max_3yr","V_16979839","WBGene00005946","Y102A5C.24","srx-55",-0.25323865312026
"4044","rh_max_1yr","V_18375572","WBGene00013066","Y51A2B.2",NA,-0.253209001263864
"4045","rh_max_1yr","V_17261072","WBGene00005794","K10G4.2","srw-47",-0.253201384582119
"4046","rh_max_3yr","V_17490884","WBGene00010535","K03D7.8",NA,-0.253130303728536
"4047","rh_max_3yr","V_17808054","WBGene00005495","Y94A7B.3","srh-291",-0.253101147317468
"4048","rh_max_1yr","II_2010734","WBGene00019135","F59H6.4","math-32",-0.252932051104832
"4049","rh_max_1yr","V_17487660","WBGene00010536","K03D7.9",NA,-0.2528605743553
"4050","rh_max_1yr","V_17259355","WBGene00044654","Y61B8A.4","fbxa-85",-0.252783675035167
"4051","rh_max_3mo","II_3333152","WBGene00077751","F14D2.17","irld-27",0.252777740522693
"4052","rh_max_1yr","II_3962694","WBGene00004751","K10G6.3a","sea-2",0.252775008328239
"4053","rh_max_1yr","II_3973193","WBGene00019641","K10G6.4",NA,0.252775008328239
"4054","rh_max_1yr","I_1904551","WBGene00022138","Y71G12A.2a","trpp-10",-0.252708775140373
"4055","rh_max_1yr","I_1908278","WBGene00022138","Y71G12A.2a","trpp-10",-0.252708775140373
"4056","rh_max_1yr","I_1908498","WBGene00022138","Y71G12A.2a","trpp-10",-0.252708775140373
"4057","rh_max_3yr","V_15769464","WBGene00010185","F57A10.4",NA,-0.252673762717401
"4058","rh_max_3yr","V_15770127","WBGene00010185","F57A10.4",NA,-0.252673762717401
"4059","rh_max_3yr","V_15780955","WBGene00012043","T26E4.1","irld-52",-0.252673762717401
"4060","rh_max_3yr","V_15783525","WBGene00012045","T26E4.3",NA,-0.252673762717401
"4061","rh_max_1yr","II_2327593","WBGene00022872","ZK1240.8",NA,0.252657960603501
"4062","rh_max_1yr","II_3326555","WBGene00021591","Y46D2A.3a",NA,0.252625851274693
"4063","rh_max_3yr","V_17351217","WBGene00009841","F47H4.11","fbxa-134",-0.252593611400333
"4064","rh_max_1yr","II_3325760","WBGene00021589","Y46D2A.1",NA,-0.252573674663556
"4065","rh_max_1yr","II_3327013","WBGene00021591","Y46D2A.3a",NA,-0.252573674663556
"4066","rh_max_1yr","II_3327064","WBGene00021591","Y46D2A.3a",NA,-0.252573674663556
"4067","rh_max_1yr","I_1064859","WBGene00021328","Y34D9A.2","npr-23",-0.252535326369789
"4068","rh_max_1yr","II_1381122","WBGene00018822","F54D12.9",NA,0.252489740675213
"4069","rh_max_1yr","II_3215356","WBGene00022567","ZC239.4",NA,-0.252440272009499
"4070","rh_max_1yr","II_3205176","WBGene00005562","ZC239.19","sri-50",-0.252330800941748
"4071","rh_max_3yr","V_15831328","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4072","rh_max_3yr","V_15831333","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4073","rh_max_3yr","V_15831447","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4074","rh_max_3yr","V_15831574","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4075","rh_max_3yr","V_15831583","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4076","rh_max_3yr","V_15831627","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4077","rh_max_3yr","V_15831629","WBGene00010026","F54B8.12","srbc-56",-0.252330329424699
"4078","rh_avg_1yr","V_17487744","WBGene00010536","K03D7.9",NA,-0.252294771440333
"4079","rh_max_1yr","V_17900918","WBGene00007393","C06H5.2","fbxa-157",-0.252287760027102
"4080","rh_max_1yr","V_17900922","WBGene00007393","C06H5.2","fbxa-157",-0.252287760027102
"4081","rh_avg_1yr","V_17459242","WBGene00008981","F20E11.1","srz-48",-0.252253526263159
"4082","rh_max_1yr","V_18690279","WBGene00013482","Y69H2.7a",NA,-0.252210020378107
"4083","wd_var_1yr","V_15093349","WBGene00007241","C01G10.16",NA,-0.252146861517106
"4084","wd_var_1yr","V_15096681","WBGene00005969","C01G10.3","srx-78",-0.252146861517106
"4085","rh_max_1yr","II_3400141","WBGene00017555","F18A12.6","nep-10",0.25211475364678
"4086","rh_avg_3yr","V_17901767","WBGene00007393","C06H5.2","fbxa-157",-0.252102219623416
"4087","rh_max_1yr","II_2064504","WBGene00017207","F07E5.1","fbxb-6",0.252101059599986
"4088","rh_max_3mo","V_17252990","WBGene00005335","Y61B8A.1","srh-116",-0.252008154763939
"4089","rh_max_1yr","V_17299344","WBGene00010754","K10G4.5",NA,-0.251986010278614
"4090","rh_max_1yr","V_17299363","WBGene00010754","K10G4.5",NA,-0.251986010278614
"4091","rh_avg_3yr","V_18381065","WBGene00013067","Y51A2B.3","nhr-288",0.251955704840073
"4092","rh_max_1yr","V_17497864","WBGene00005467","K03D7.4","srh-261",-0.251901595913313
"4093","rh_avg_3yr","V_18382589","WBGene00013067","Y51A2B.3","nhr-288",0.2518993472072
"4094","rh_avg_1yr","V_17900918","WBGene00007393","C06H5.2","fbxa-157",-0.251883452719366
"4095","rh_avg_1yr","V_17900922","WBGene00007393","C06H5.2","fbxa-157",-0.251883452719366
"4096","rh_max_3mo","II_2307665","WBGene00015110","B0281.3",NA,0.251859323046681
"4097","rh_max_3mo","II_1773008","WBGene00018100","F36H5.1","math-26",0.251834404120775
"4098","rh_max_1yr","II_3331697","WBGene00017454","F14D2.6","irld-5",0.251829348085225
"4099","rh_max_1yr","V_18415500","WBGene00013950","ZK262.3",NA,0.25182722410941
"4100","rh_max_1yr","II_1997295","WBGene00016555","C40D2.2","math-20",0.25182384498146
"4101","rh_max_1yr","V_17640865","WBGene00010212","F57G4.8","fbxa-192",-0.251819187287211
"4102","rh_max_1yr","V_17640920","WBGene00010212","F57G4.8","fbxa-192",-0.251819187287211
"4103","rh_max_1yr","II_2773567","WBGene00017253","F08D12.10","sdz-9",0.251819142220538
"4104","rh_max_1yr","II_2774180","WBGene00017254","F08D12.11","fbxb-111",0.251819142220538
"4105","rh_max_1yr","V_17808240","WBGene00005495","Y94A7B.3","srh-291",-0.251800046471925
"4106","rh_avg_1yr","V_17895541","WBGene00007392","C06H5.1","fbxa-156",-0.251789570067986
"4107","rh_avg_1yr","V_17895688","WBGene00007392","C06H5.1","fbxa-156",-0.251789570067986
"4108","rh_max_1yr","V_17348438","WBGene00004811","F47H4.10","skr-5",-0.25177292754532
"4109","rh_max_1yr","V_17348441","WBGene00004811","F47H4.10","skr-5",-0.25177292754532
"4110","rh_max_1yr","V_17348870","WBGene00009834","F47H4.1a","lsy-27",-0.25177292754532
"4111","rh_max_1yr","V_17348966","WBGene00009834","F47H4.1a","lsy-27",-0.25177292754532
"4112","rh_max_1yr","V_17348975","WBGene00009834","F47H4.1a","lsy-27",-0.25177292754532
"4113","rh_max_1yr","II_1785482","WBGene00015613","C08F1.10",NA,0.251763759542824
"4114","rh_max_1yr","II_1785674","WBGene00015613","C08F1.10",NA,0.251763759542824
"4115","rh_max_1yr","II_1786100","WBGene00015613","C08F1.10",NA,0.251763759542824
"4116","rh_max_3yr","V_17330071","WBGene00005201","F31E9.2","srg-44",-0.251745265412898
"4117","rh_avg_3yr","V_17487870","WBGene00010536","K03D7.9",NA,-0.25173441223056
"4118","rh_max_3mo","II_3215409","WBGene00022567","ZC239.4",NA,-0.251711495176631
"4119","rh_avg_1yr","V_17459217","WBGene00008981","F20E11.1","srz-48",-0.251710757081454
"4120","rh_avg_1yr","V_17459227","WBGene00008981","F20E11.1","srz-48",-0.251710757081454
"4121","rh_max_1yr","II_2603636","WBGene00005589","D2062.9","sri-77",0.251706277220755
"4122","rh_max_1yr","II_1787996","WBGene00015610","C08F1.6",NA,-0.25169233417807
"4123","rh_max_1yr","II_1787997","WBGene00015610","C08F1.6",NA,-0.25169233417807
"4124","rh_max_3mo","II_3288054","WBGene00005575","F39E9.3","sri-63",-0.251683163036702
"4125","rh_max_3mo","II_3288489","WBGene00005575","F39E9.3","sri-63",-0.251683163036702
"4126","rh_max_1yr","V_17314059","WBGene00009299","F31E9.6",NA,-0.251673188051397
"4127","rh_max_1yr","V_17314060","WBGene00009299","F31E9.6",NA,-0.251673188051397
"4128","rh_max_3mo","II_2355423","WBGene00018379","F43C11.2",NA,-0.251673172803439
"4129","rh_max_3mo","II_2355424","WBGene00018379","F43C11.2",NA,-0.251673172803439
"4130","rh_max_3mo","II_3500380","WBGene00000647","Y49F6B.10","col-71",-0.25163448054939
"4131","rh_max_1yr","V_14897365","WBGene00010382","H12D21.6",NA,-0.25160445428891
"4132","rh_max_3mo","II_2355684","WBGene00018379","F43C11.2",NA,-0.251601731438031
"4133","rh_max_1yr","V_17261071","WBGene00005794","K10G4.2","srw-47",-0.251590004231027
"4134","rh_max_1yr","V_18674591","WBGene00013485","Y69H2.10a",NA,-0.251556626542931
"4135","rh_max_1yr","II_1954700","WBGene00022690","ZK250.7","math-49",0.251521435888906
"4136","rh_avg_1yr","V_17487531","WBGene00010536","K03D7.9",NA,-0.251501105835467
"4137","rh_max_1yr","II_2307665","WBGene00015110","B0281.3",NA,0.251497727413928
"4138","rh_max_1yr","II_3195555","WBGene00001541","ZC239.7","gcy-15",-0.25146568010532
"4139","rh_max_1yr","I_1704244","WBGene00022153","Y71G12B.13",NA,-0.251445756721418
"4140","rh_max_3mo","II_2026185","WBGene00019138","F59H6.8","bath-21",0.251407178620316
"4141","dew_point_max_3yr","III_1978094","WBGene00020118","R155.4",NA,0.251369873268085
"4142","rh_max_3mo","V_18236440","WBGene00011209","R10E8.3",NA,-0.251361602945937
"4143","rh_avg_1yr","II_1256794","WBGene00018575","F47F6.5","clec-119",0.251358237925613
"4144","rh_max_3yr","V_17348156","WBGene00004811","F47H4.10","skr-5",-0.251357723666066
"4145","rh_max_3yr","V_17348196","WBGene00004811","F47H4.10","skr-5",-0.251357723666066
"4146","rh_max_3yr","V_17350587","WBGene00009841","F47H4.11","fbxa-134",-0.251357723666066
"4147","rh_max_3yr","V_17351222","WBGene00009841","F47H4.11","fbxa-134",-0.251357723666066
"4148","rh_avg_1yr","II_462062","WBGene00021132","W10D9.4","nfyb-1",0.251333675650209
"4149","rh_max_3mo","II_3198623","WBGene00005563","ZC239.8","sri-51",-0.251327342877037
"4150","rh_max_1yr","II_1775577","WBGene00219271","F36H5.14",NA,0.251293778033482
"4151","rh_avg_1yr","V_17801713","WBGene00005491","C47A10.9","srh-287",-0.251156851156378
"4152","rh_max_1yr","II_2103463","WBGene00020532","T16A1.1a","math-42",0.251153384093098
"4153","rh_max_1yr","II_2103465","WBGene00020532","T16A1.1a","math-42",0.251153384093098
"4154","rh_max_1yr","II_2103466","WBGene00020532","T16A1.1a","math-42",0.251153384093098
"4155","rh_max_1yr","V_17259423","WBGene00044654","Y61B8A.4","fbxa-85",-0.251142175449733
"4156","rh_max_1yr","V_17327300","WBGene00009297","F31E9.4","sdz-16",-0.251139633384261
"4157","rh_max_1yr","V_17327206","WBGene00009297","F31E9.4","sdz-16",-0.251139371488007
"4158","rh_max_3mo","II_3361055","WBGene00017450","F14D2.1","bath-27",-0.251101292751531
"4159","rh_max_3yr","V_17300003","WBGene00010754","K10G4.5",NA,-0.251089728491699
"4160","rh_max_3mo","II_2327296","WBGene00022872","ZK1240.8",NA,-0.251056124639159
"4161","rh_avg_1yr","V_17861698","WBGene00000813","Y59A8A.1","csn-1",-0.251032989067103
"4162","rh_max_1yr","V_17090546","WBGene00005444","T05E12.7a","srh-237",-0.251024943542491
"4163","rh_max_1yr","V_17091124","WBGene00005444","T05E12.7a","srh-237",-0.251024943542491
"4164","rh_max_1yr","V_17091610","WBGene00005444","T05E12.7a","srh-237",-0.251024943542491
"4165","rh_max_1yr","V_17092759","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4166","rh_max_1yr","V_17092829","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4167","rh_max_1yr","V_17093202","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4168","rh_max_1yr","V_17093297","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4169","rh_max_1yr","V_17093303","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4170","rh_max_1yr","V_17093304","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4171","rh_max_1yr","V_17093352","WBGene00013935","ZK218.1",NA,-0.251024943542491
"4172","rh_max_1yr","V_17098675","WBGene00013937","ZK218.3",NA,-0.251024943542491
"4173","rh_max_1yr","V_17101793","WBGene00013939","ZK218.5",NA,-0.251024943542491
"4174","rh_max_1yr","V_17101848","WBGene00013939","ZK218.5",NA,-0.251024943542491
"4175","rh_max_1yr","V_17101849","WBGene00013939","ZK218.5",NA,-0.251024943542491
"4176","rh_max_1yr","V_17101918","WBGene00013939","ZK218.5",NA,-0.251024943542491
"4177","rh_max_1yr","V_17103479","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4178","rh_max_1yr","V_17103487","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4179","rh_max_1yr","V_17103490","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4180","rh_max_1yr","V_17103508","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4181","rh_max_1yr","V_17103926","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4182","rh_max_1yr","V_17104069","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4183","rh_max_1yr","V_17104079","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4184","rh_max_1yr","V_17104096","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4185","rh_max_1yr","V_17104468","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4186","rh_max_1yr","V_17104469","WBGene00013940","ZK218.6","nhr-248",-0.251024943542491
"4187","rh_max_1yr","V_17105816","WBGene00013941","ZK218.7",NA,-0.251024943542491
"4188","rh_max_1yr","V_17105993","WBGene00013941","ZK218.7",NA,-0.251024943542491
"4189","rh_max_1yr","V_17106056","WBGene00013941","ZK218.7",NA,-0.251024943542491
"4190","rh_max_1yr","V_17106057","WBGene00013941","ZK218.7",NA,-0.251024943542491
"4191","rh_max_1yr","V_17106495","WBGene00013941","ZK218.7",NA,-0.251024943542491
"4192","rh_max_1yr","V_17106504","WBGene00013941","ZK218.7",NA,-0.251024943542491
