CHROM	POS	log10p	Variance Explained	Region Start	Region End	Peak Position	Bonferroni Corrected Threshold	Above Bonferroni
IV	7846857	0	NA	NA	NA	NA	5.494	0
IV	7855553	0	NA	NA	NA	NA	5.494	0
IV	7867994	0	NA	NA	NA	NA	5.494	0
IV	7877815	0	NA	NA	NA	NA	5.494	0
IV	7878071	0	NA	NA	NA	NA	5.494	0
IV	7878734	0	NA	NA	NA	NA	5.494	0
IV	7880924	0	NA	NA	NA	NA	5.494	0
IV	7890965	0	NA	NA	NA	NA	5.494	0
IV	7919691	0	NA	NA	NA	NA	5.494	0
IV	7919692	0	NA	NA	NA	NA	5.494	0
IV	7919693	0	NA	NA	NA	NA	5.494	0
IV	7925128	0	NA	NA	NA	NA	5.494	0
IV	7926541	0	NA	NA	NA	NA	5.494	0
IV	7935162	0	NA	NA	NA	NA	5.494	0
IV	7936383	0	NA	NA	NA	NA	5.494	0
IV	7936386	0.193672	NA	NA	NA	NA	5.494	0
IV	7936429	0	NA	NA	NA	NA	5.494	0
IV	7941445	0	NA	NA	NA	NA	5.494	0
IV	7946809	0.193672	NA	NA	NA	NA	5.494	0
IV	7953578	0	NA	NA	NA	NA	5.494	0
IV	7962257	0	NA	NA	NA	NA	5.494	0
IV	7963043	0	NA	NA	NA	NA	5.494	0
IV	7963096	0	NA	NA	NA	NA	5.494	0
IV	7964492	0	NA	NA	NA	NA	5.494	0
IV	7967097	0.160768	NA	NA	NA	NA	5.494	0
IV	7970585	0	NA	NA	NA	NA	5.494	0
IV	7970658	0	NA	NA	NA	NA	5.494	0
IV	7972817	0	NA	NA	NA	NA	5.494	0
IV	7975998	0	NA	NA	NA	NA	5.494	0
IV	7978669	0	NA	NA	NA	NA	5.494	0
IV	7978672	0	NA	NA	NA	NA	5.494	0
IV	7978684	0	NA	NA	NA	NA	5.494	0
IV	7986079	0	NA	NA	NA	NA	5.494	0
IV	7998114	0	NA	NA	NA	NA	5.494	0
IV	7998155	0	NA	NA	NA	NA	5.494	0
IV	8000732	0	NA	NA	NA	NA	5.494	0
IV	8005163	0	NA	NA	NA	NA	5.494	0
IV	8032355	0	NA	NA	NA	NA	5.494	0
IV	8032813	0	NA	NA	NA	NA	5.494	0
IV	8033306	0.213756	NA	NA	NA	NA	5.494	0
IV	8039344	0	NA	NA	NA	NA	5.494	0
IV	8041708	0	NA	NA	NA	NA	5.494	0
IV	8041779	0.213756	NA	NA	NA	NA	5.494	0
IV	8048579	0.213756	NA	NA	NA	NA	5.494	0
IV	8049209	0	NA	NA	NA	NA	5.494	0
IV	8049276	0	NA	NA	NA	NA	5.494	0
IV	8050768	0	NA	NA	NA	NA	5.494	0
IV	8050769	0	NA	NA	NA	NA	5.494	0
IV	8050841	0.213756	NA	NA	NA	NA	5.494	0
IV	8052836	0	NA	NA	NA	NA	5.494	0
IV	8062382	0.156954	NA	NA	NA	NA	5.494	0
IV	8062864	0	NA	NA	NA	NA	5.494	0
IV	8074333	0	NA	NA	NA	NA	5.494	0
IV	8074381	0	NA	NA	NA	NA	5.494	0
IV	8074424	0.511509	NA	NA	NA	NA	5.494	0
IV	8078398	0	NA	NA	NA	NA	5.494	0
IV	8085540	0	NA	NA	NA	NA	5.494	0
IV	8085615	0	NA	NA	NA	NA	5.494	0
IV	8087046	0	NA	NA	NA	NA	5.494	0
IV	8089605	0.509388	NA	NA	NA	NA	5.494	0
IV	8094428	0.213756	NA	NA	NA	NA	5.494	0
IV	8096630	0.213756	NA	NA	NA	NA	5.494	0
IV	8096636	0.099073	NA	NA	NA	NA	5.494	0
IV	8099332	0.301537	NA	NA	NA	NA	5.494	0
IV	8102310	0.213756	NA	NA	NA	NA	5.494	0
IV	8103873	0	NA	NA	NA	NA	5.494	0
IV	8103917	0	NA	NA	NA	NA	5.494	0
IV	8103923	0	NA	NA	NA	NA	5.494	0
IV	8103932	0.213756	NA	NA	NA	NA	5.494	0
IV	8105468	0	NA	NA	NA	NA	5.494	0
IV	8105538	0	NA	NA	NA	NA	5.494	0
IV	8117085	0	NA	NA	NA	NA	5.494	0
IV	8120112	0.213756	NA	NA	NA	NA	5.494	0
IV	8120158	0	NA	NA	NA	NA	5.494	0
IV	8121254	0.213756	NA	NA	NA	NA	5.494	0
IV	8121378	0	NA	NA	NA	NA	5.494	0
IV	8121379	0	NA	NA	NA	NA	5.494	0
IV	8121582	0.213756	NA	NA	NA	NA	5.494	0
IV	8128325	0.213756	NA	NA	NA	NA	5.494	0
IV	8134519	0.117949	NA	NA	NA	NA	5.494	0
IV	8138771	0.213756	NA	NA	NA	NA	5.494	0
IV	8145788	0	NA	NA	NA	NA	5.494	0
IV	8145915	0	NA	NA	NA	NA	5.494	0
IV	8151344	0	NA	NA	NA	NA	5.494	0
IV	8166319	0	NA	NA	NA	NA	5.494	0
IV	8169516	0	NA	NA	NA	NA	5.494	0
IV	8173977	0	NA	NA	NA	NA	5.494	0
IV	8173991	0.213756	NA	NA	NA	NA	5.494	0
IV	8178855	0.213756	NA	NA	NA	NA	5.494	0
IV	8180899	0	NA	NA	NA	NA	5.494	0
IV	8182202	0	NA	NA	NA	NA	5.494	0
IV	8182295	0	NA	NA	NA	NA	5.494	0
IV	8193741	0	NA	NA	NA	NA	5.494	0
IV	8193744	0	NA	NA	NA	NA	5.494	0
IV	8209102	0.075714	NA	NA	NA	NA	5.494	0
IV	8213055	0.213756	NA	NA	NA	NA	5.494	0
IV	8213286	0	NA	NA	NA	NA	5.494	0
IV	8213332	0	NA	NA	NA	NA	5.494	0
IV	8219138	0	NA	NA	NA	NA	5.494	0
IV	8219148	0.213756	NA	NA	NA	NA	5.494	0
IV	8223412	0.213756	NA	NA	NA	NA	5.494	0
IV	8230940	0.213756	NA	NA	NA	NA	5.494	0
IV	8231073	0	NA	NA	NA	NA	5.494	0
IV	8237305	0	NA	NA	NA	NA	5.494	0
IV	8238890	0	NA	NA	NA	NA	5.494	0
IV	8241317	0	NA	NA	NA	NA	5.494	0
IV	8249692	0.780065	NA	NA	NA	NA	5.494	0
IV	8251222	0.05227	NA	NA	NA	NA	5.494	0
IV	8263690	0.576864	NA	NA	NA	NA	5.494	0
IV	8265828	0	NA	NA	NA	NA	5.494	0
IV	8267271	0.156954	NA	NA	NA	NA	5.494	0
IV	8267507	0	NA	NA	NA	NA	5.494	0
IV	8267599	0	NA	NA	NA	NA	5.494	0
IV	8267669	0	NA	NA	NA	NA	5.494	0
IV	8275078	0.213756	NA	NA	NA	NA	5.494	0
IV	8275138	0	NA	NA	NA	NA	5.494	0
IV	8277503	0	NA	NA	NA	NA	5.494	0
IV	8280324	0	NA	NA	NA	NA	5.494	0
IV	8287129	0.213756	NA	NA	NA	NA	5.494	0
IV	8290094	0	NA	NA	NA	NA	5.494	0
IV	8294862	0	NA	NA	NA	NA	5.494	0
IV	8295006	0.161452	NA	NA	NA	NA	5.494	0
IV	8295647	0	NA	NA	NA	NA	5.494	0
IV	8301346	0	NA	NA	NA	NA	5.494	0
IV	8301382	0	NA	NA	NA	NA	5.494	0
IV	8305899	0.213756	NA	NA	NA	NA	5.494	0
IV	8316452	0.156954	NA	NA	NA	NA	5.494	0
IV	8321347	0	NA	NA	NA	NA	5.494	0
IV	8330101	0	NA	NA	NA	NA	5.494	0
IV	8344189	0	NA	NA	NA	NA	5.494	0
IV	8344212	0.213756	NA	NA	NA	NA	5.494	0
IV	8353075	0	NA	NA	NA	NA	5.494	0
IV	8353126	0	NA	NA	NA	NA	5.494	0
IV	8369471	0.213756	NA	NA	NA	NA	5.494	0
IV	8380558	0	NA	NA	NA	NA	5.494	0
IV	8388008	0	NA	NA	NA	NA	5.494	0
IV	8388078	0	NA	NA	NA	NA	5.494	0
IV	8397036	0	NA	NA	NA	NA	5.494	0
IV	8398963	0	NA	NA	NA	NA	5.494	0
IV	8399538	0	NA	NA	NA	NA	5.494	0
IV	8400164	0	NA	NA	NA	NA	5.494	0
IV	8427783	0	NA	NA	NA	NA	5.494	0
IV	8430641	0	NA	NA	NA	NA	5.494	0
IV	8437868	0	NA	NA	NA	NA	5.494	0
IV	8448085	0	NA	NA	NA	NA	5.494	0
IV	8448148	0	NA	NA	NA	NA	5.494	0
IV	8451507	0	NA	NA	NA	NA	5.494	0
IV	8456878	0	NA	NA	NA	NA	5.494	0
IV	8456954	0	NA	NA	NA	NA	5.494	0
IV	8456973	0	NA	NA	NA	NA	5.494	0
IV	8476594	0	NA	NA	NA	NA	5.494	0
IV	8482567	0	NA	NA	NA	NA	5.494	0
IV	8491884	0	NA	NA	NA	NA	5.494	0
IV	8496029	0	NA	NA	NA	NA	5.494	0
IV	8497094	0	NA	NA	NA	NA	5.494	0
IV	8510786	0.213756	NA	NA	NA	NA	5.494	0
IV	8510879	0	NA	NA	NA	NA	5.494	0
IV	8516186	0	NA	NA	NA	NA	5.494	0
IV	8528452	0	NA	NA	NA	NA	5.494	0
IV	8529541	0	NA	NA	NA	NA	5.494	0
IV	8529542	0	NA	NA	NA	NA	5.494	0
IV	8539027	0	NA	NA	NA	NA	5.494	0
IV	8546730	0	NA	NA	NA	NA	5.494	0
IV	8546770	0	NA	NA	NA	NA	5.494	0
IV	8546823	0	NA	NA	NA	NA	5.494	0
IV	8546883	0	NA	NA	NA	NA	5.494	0
IV	8546891	0	NA	NA	NA	NA	5.494	0
IV	8546898	0	NA	NA	NA	NA	5.494	0
IV	8551306	0	NA	NA	NA	NA	5.494	0
IV	8552113	0	NA	NA	NA	NA	5.494	0
IV	8553300	0	NA	NA	NA	NA	5.494	0
IV	8554146	0	NA	NA	NA	NA	5.494	0
IV	8557147	0	NA	NA	NA	NA	5.494	0
IV	8561244	0	NA	NA	NA	NA	5.494	0
IV	8572396	0	NA	NA	NA	NA	5.494	0
IV	8572399	0	NA	NA	NA	NA	5.494	0
IV	8572401	0	NA	NA	NA	NA	5.494	0
IV	8583117	0	NA	NA	NA	NA	5.494	0
IV	8583888	0	NA	NA	NA	NA	5.494	0
IV	8583896	0.213756	NA	NA	NA	NA	5.494	0
IV	8583929	0	NA	NA	NA	NA	5.494	0
IV	8587084	0	NA	NA	NA	NA	5.494	0
IV	8588794	0	NA	NA	NA	NA	5.494	0
IV	8588924	0	NA	NA	NA	NA	5.494	0
IV	8594399	0	NA	NA	NA	NA	5.494	0
IV	8598829	0.09352	NA	NA	NA	NA	5.494	0
IV	8599351	0	NA	NA	NA	NA	5.494	0
IV	8601012	0	NA	NA	NA	NA	5.494	0
IV	8601039	0.213756	NA	NA	NA	NA	5.494	0
IV	8601066	0.213756	NA	NA	NA	NA	5.494	0
IV	8601128	0	NA	NA	NA	NA	5.494	0
IV	8603817	0.213756	NA	NA	NA	NA	5.494	0
IV	8612884	0	NA	NA	NA	NA	5.494	0
IV	8613057	0	NA	NA	NA	NA	5.494	0
IV	8616259	0	NA	NA	NA	NA	5.494	0
IV	8616294	0	NA	NA	NA	NA	5.494	0
IV	8620823	0	NA	NA	NA	NA	5.494	0
IV	8623445	0	NA	NA	NA	NA	5.494	0
IV	8624016	0	NA	NA	NA	NA	5.494	0
IV	8632321	0.213756	NA	NA	NA	NA	5.494	0
IV	8632374	0	NA	NA	NA	NA	5.494	0
IV	8632491	0.213756	NA	NA	NA	NA	5.494	0
IV	8637225	0	NA	NA	NA	NA	5.494	0
IV	8651087	0	NA	NA	NA	NA	5.494	0
IV	8651210	0	NA	NA	NA	NA	5.494	0
IV	8651249	0	NA	NA	NA	NA	5.494	0
IV	8656771	0	NA	NA	NA	NA	5.494	0
IV	8662937	0.213756	NA	NA	NA	NA	5.494	0
IV	8665972	0	NA	NA	NA	NA	5.494	0
IV	8674308	0.09791	NA	NA	NA	NA	5.494	0
IV	8682570	0	NA	NA	NA	NA	5.494	0
IV	8687047	0	NA	NA	NA	NA	5.494	0
IV	8688078	0.213756	NA	NA	NA	NA	5.494	0
IV	8688115	0.213756	NA	NA	NA	NA	5.494	0
IV	8690836	0.09352	NA	NA	NA	NA	5.494	0
IV	8694934	0	NA	NA	NA	NA	5.494	0
IV	8704701	0	NA	NA	NA	NA	5.494	0
IV	8705581	0	NA	NA	NA	NA	5.494	0
IV	8705739	0	NA	NA	NA	NA	5.494	0
IV	8705794	0.09352	NA	NA	NA	NA	5.494	0
IV	8709208	0	NA	NA	NA	NA	5.494	0
IV	8710140	0	NA	NA	NA	NA	5.494	0
IV	8714162	0	NA	NA	NA	NA	5.494	0
IV	8715042	0	NA	NA	NA	NA	5.494	0
IV	8716436	0	NA	NA	NA	NA	5.494	0
IV	8717071	0	NA	NA	NA	NA	5.494	0
IV	8720134	0.213756	NA	NA	NA	NA	5.494	0
IV	8720142	0.340973	NA	NA	NA	NA	5.494	0
IV	8720735	0	NA	NA	NA	NA	5.494	0
IV	8723863	0	NA	NA	NA	NA	5.494	0
IV	8723998	0	NA	NA	NA	NA	5.494	0
IV	8736006	0	NA	NA	NA	NA	5.494	0
IV	8742059	0	NA	NA	NA	NA	5.494	0
IV	8742462	0	NA	NA	NA	NA	5.494	0
IV	8744195	0.213756	NA	NA	NA	NA	5.494	0
IV	8744309	0.213756	NA	NA	NA	NA	5.494	0
IV	8752280	0	NA	NA	NA	NA	5.494	0
IV	8758684	0	NA	NA	NA	NA	5.494	0
IV	8758717	0.213756	NA	NA	NA	NA	5.494	0
IV	8760091	0.213756	NA	NA	NA	NA	5.494	0
IV	8763468	0	NA	NA	NA	NA	5.494	0
IV	8763904	0	NA	NA	NA	NA	5.494	0
IV	8768322	0	NA	NA	NA	NA	5.494	0
IV	8768347	0	NA	NA	NA	NA	5.494	0
IV	8768364	0.213756	NA	NA	NA	NA	5.494	0
IV	8768832	0.09352	NA	NA	NA	NA	5.494	0
IV	8769045	0.213756	NA	NA	NA	NA	5.494	0
IV	8769110	0	NA	NA	NA	NA	5.494	0
IV	8794297	0	NA	NA	NA	NA	5.494	0
IV	8794741	0	NA	NA	NA	NA	5.494	0
IV	8799332	0.213756	NA	NA	NA	NA	5.494	0
IV	8802363	0.430174	NA	NA	NA	NA	5.494	0
IV	8802455	0.19316	NA	NA	NA	NA	5.494	0
IV	8803336	0	NA	NA	NA	NA	5.494	0
IV	8815848	0	NA	NA	NA	NA	5.494	0
IV	8815917	0.213756	NA	NA	NA	NA	5.494	0
IV	8827066	0.213756	NA	NA	NA	NA	5.494	0
IV	8831111	0	NA	NA	NA	NA	5.494	0
IV	8831773	0.213756	NA	NA	NA	NA	5.494	0
IV	8831782	0	NA	NA	NA	NA	5.494	0
IV	8835195	0.213756	NA	NA	NA	NA	5.494	0
IV	8835335	0	NA	NA	NA	NA	5.494	0
IV	8841457	0	NA	NA	NA	NA	5.494	0
IV	8846760	0	NA	NA	NA	NA	5.494	0
IV	8847245	0	NA	NA	NA	NA	5.494	0
IV	8847275	0.213756	NA	NA	NA	NA	5.494	0
IV	8847752	0	NA	NA	NA	NA	5.494	0
IV	8847773	0	NA	NA	NA	NA	5.494	0
IV	8854162	0	NA	NA	NA	NA	5.494	0
IV	8854200	0	NA	NA	NA	NA	5.494	0
IV	8854256	0.081697	NA	NA	NA	NA	5.494	0
IV	8855285	0	NA	NA	NA	NA	5.494	0
IV	8855314	0	NA	NA	NA	NA	5.494	0
IV	8855344	0	NA	NA	NA	NA	5.494	0
IV	8856182	0.19316	NA	NA	NA	NA	5.494	0
IV	8858054	0.213756	NA	NA	NA	NA	5.494	0
IV	8858084	0.213756	NA	NA	NA	NA	5.494	0
IV	8859198	0	NA	NA	NA	NA	5.494	0
IV	8859204	0.213756	NA	NA	NA	NA	5.494	0
IV	8862456	0	NA	NA	NA	NA	5.494	0
IV	8863899	0	NA	NA	NA	NA	5.494	0
IV	8864075	0	NA	NA	NA	NA	5.494	0
IV	8866510	0.213756	NA	NA	NA	NA	5.494	0
IV	8868233	0	NA	NA	NA	NA	5.494	0
IV	8873518	0	NA	NA	NA	NA	5.494	0
IV	8873594	0	NA	NA	NA	NA	5.494	0
IV	8873667	0	NA	NA	NA	NA	5.494	0
IV	8873675	0	NA	NA	NA	NA	5.494	0
IV	8874007	0	NA	NA	NA	NA	5.494	0
IV	8874042	0.19316	NA	NA	NA	NA	5.494	0
IV	8894224	0.007438	NA	NA	NA	NA	5.494	0
IV	8902870	0	NA	NA	NA	NA	5.494	0
IV	8906950	0	NA	NA	NA	NA	5.494	0
IV	8910499	0	NA	NA	NA	NA	5.494	0
IV	8915631	0.007438	NA	NA	NA	NA	5.494	0
IV	8915824	0	NA	NA	NA	NA	5.494	0
IV	8915870	0	NA	NA	NA	NA	5.494	0
IV	8916085	0.177109	NA	NA	NA	NA	5.494	0
IV	8919605	0.177109	NA	NA	NA	NA	5.494	0
IV	8923706	0	NA	NA	NA	NA	5.494	0
IV	8926594	0	NA	NA	NA	NA	5.494	0
IV	8933989	0.213756	NA	NA	NA	NA	5.494	0
IV	8945242	0.213756	NA	NA	NA	NA	5.494	0
IV	8946821	0	NA	NA	NA	NA	5.494	0
IV	8951152	0.213756	NA	NA	NA	NA	5.494	0
IV	8951165	0	NA	NA	NA	NA	5.494	0
IV	8952838	0	NA	NA	NA	NA	5.494	0
IV	8952885	0	NA	NA	NA	NA	5.494	0
IV	8953928	0.716146	NA	NA	NA	NA	5.494	0
IV	8953934	0	NA	NA	NA	NA	5.494	0
IV	8953938	0	NA	NA	NA	NA	5.494	0
IV	8954850	0.213756	NA	NA	NA	NA	5.494	0
IV	8965795	0	NA	NA	NA	NA	5.494	0
IV	8969631	0	NA	NA	NA	NA	5.494	0
IV	8969709	0	NA	NA	NA	NA	5.494	0
IV	8969743	0	NA	NA	NA	NA	5.494	0
IV	8975655	0	NA	NA	NA	NA	5.494	0
IV	8975715	0	NA	NA	NA	NA	5.494	0
IV	8975788	0	NA	NA	NA	NA	5.494	0
IV	8977583	0	NA	NA	NA	NA	5.494	0
IV	8979898	0	NA	NA	NA	NA	5.494	0
IV	8983632	0	NA	NA	NA	NA	5.494	0
IV	8993687	0	NA	NA	NA	NA	5.494	0
IV	8993797	0	NA	NA	NA	NA	5.494	0
IV	8994170	0.007438	NA	NA	NA	NA	5.494	0
IV	8994177	0	NA	NA	NA	NA	5.494	0
IV	9001956	0.268004	NA	NA	NA	NA	5.494	0
IV	9006498	0	NA	NA	NA	NA	5.494	0
IV	9006761	0	NA	NA	NA	NA	5.494	0
IV	9006931	0	NA	NA	NA	NA	5.494	0
IV	9008329	0.213756	NA	NA	NA	NA	5.494	0
IV	9009368	0	NA	NA	NA	NA	5.494	0
IV	9009406	0.353225	NA	NA	NA	NA	5.494	0
IV	9014723	0	NA	NA	NA	NA	5.494	0
IV	9014773	0.177109	NA	NA	NA	NA	5.494	0
IV	9019521	0	NA	NA	NA	NA	5.494	0
IV	9031007	0	NA	NA	NA	NA	5.494	0
IV	9031837	0	NA	NA	NA	NA	5.494	0
IV	9033530	0	NA	NA	NA	NA	5.494	0
IV	9033849	0.213756	NA	NA	NA	NA	5.494	0
IV	9044090	0	NA	NA	NA	NA	5.494	0
IV	9049136	0	NA	NA	NA	NA	5.494	0
IV	9049140	0	NA	NA	NA	NA	5.494	0
IV	9052173	0	NA	NA	NA	NA	5.494	0
IV	9077626	0.07344	NA	NA	NA	NA	5.494	0
IV	9082283	0	NA	NA	NA	NA	5.494	0
IV	9082333	0	NA	NA	NA	NA	5.494	0
IV	9083056	0	NA	NA	NA	NA	5.494	0
IV	9083158	0	NA	NA	NA	NA	5.494	0
IV	9085776	0.213756	NA	NA	NA	NA	5.494	0
IV	9087063	0	NA	NA	NA	NA	5.494	0
IV	9087129	0.040656	NA	NA	NA	NA	5.494	0
IV	9088667	0	NA	NA	NA	NA	5.494	0
IV	9088965	0	NA	NA	NA	NA	5.494	0
IV	9088966	0	NA	NA	NA	NA	5.494	0
IV	9094431	0	NA	NA	NA	NA	5.494	0
IV	9094563	0	NA	NA	NA	NA	5.494	0
IV	9100382	0	NA	NA	NA	NA	5.494	0
IV	9103169	0	NA	NA	NA	NA	5.494	0
IV	9105504	0	NA	NA	NA	NA	5.494	0
IV	9107001	0	NA	NA	NA	NA	5.494	0
IV	9109356	0	NA	NA	NA	NA	5.494	0
IV	9113321	0	NA	NA	NA	NA	5.494	0
IV	9113376	0	NA	NA	NA	NA	5.494	0
IV	9116339	0	NA	NA	NA	NA	5.494	0
IV	9116487	0	NA	NA	NA	NA	5.494	0
IV	9128066	0.16255	NA	NA	NA	NA	5.494	0
IV	9135392	0	NA	NA	NA	NA	5.494	0
IV	9135418	0.213756	NA	NA	NA	NA	5.494	0
IV	9135547	0	NA	NA	NA	NA	5.494	0
IV	9144098	0	NA	NA	NA	NA	5.494	0
IV	9144331	0	NA	NA	NA	NA	5.494	0
IV	9144335	0	NA	NA	NA	NA	5.494	0
IV	9144386	0.213756	NA	NA	NA	NA	5.494	0
IV	9153458	0	NA	NA	NA	NA	5.494	0
IV	9156017	0.213756	NA	NA	NA	NA	5.494	0
IV	9156072	0.07344	NA	NA	NA	NA	5.494	0
IV	9156519	0.140059	NA	NA	NA	NA	5.494	0
IV	9157596	0	NA	NA	NA	NA	5.494	0
IV	9162486	0	NA	NA	NA	NA	5.494	0
IV	9162487	0	NA	NA	NA	NA	5.494	0
IV	9162533	0.213756	NA	NA	NA	NA	5.494	0
IV	9171655	0	NA	NA	NA	NA	5.494	0
IV	9171664	0	NA	NA	NA	NA	5.494	0
IV	9171672	0	NA	NA	NA	NA	5.494	0
IV	9171673	0	NA	NA	NA	NA	5.494	0
IV	9178228	0	NA	NA	NA	NA	5.494	0
IV	9178324	0	NA	NA	NA	NA	5.494	0
IV	9179490	0.01722	NA	NA	NA	NA	5.494	0
IV	9179582	0.140059	NA	NA	NA	NA	5.494	0
IV	9179631	0	NA	NA	NA	NA	5.494	0
IV	9179632	0	NA	NA	NA	NA	5.494	0
IV	9179650	0	NA	NA	NA	NA	5.494	0
IV	9180059	0	NA	NA	NA	NA	5.494	0
IV	9184782	0	NA	NA	NA	NA	5.494	0
IV	9189196	0	NA	NA	NA	NA	5.494	0
IV	9189319	0	NA	NA	NA	NA	5.494	0
IV	9189323	0.07344	NA	NA	NA	NA	5.494	0
IV	9192702	0.213756	NA	NA	NA	NA	5.494	0
IV	9192715	0	NA	NA	NA	NA	5.494	0
IV	9193375	0	NA	NA	NA	NA	5.494	0
IV	9193377	0	NA	NA	NA	NA	5.494	0
IV	9193435	0.330503	NA	NA	NA	NA	5.494	0
IV	9193985	0	NA	NA	NA	NA	5.494	0
IV	9205061	0.213756	NA	NA	NA	NA	5.494	0
IV	9209144	0	NA	NA	NA	NA	5.494	0
IV	9210625	0	NA	NA	NA	NA	5.494	0
IV	9212536	0	NA	NA	NA	NA	5.494	0
IV	9212538	0.213756	NA	NA	NA	NA	5.494	0
IV	9212593	0.213756	NA	NA	NA	NA	5.494	0
IV	9228589	0	NA	NA	NA	NA	5.494	0
IV	9235956	0	NA	NA	NA	NA	5.494	0
IV	9235957	0	NA	NA	NA	NA	5.494	0
IV	9236069	0.244217	NA	NA	NA	NA	5.494	0
IV	9256584	0	NA	NA	NA	NA	5.494	0
IV	9261637	0	NA	NA	NA	NA	5.494	0
IV	9264816	0	NA	NA	NA	NA	5.494	0
IV	9265794	0	NA	NA	NA	NA	5.494	0
IV	9276041	0	NA	NA	NA	NA	5.494	0
IV	9276061	0	NA	NA	NA	NA	5.494	0
IV	9281857	0	NA	NA	NA	NA	5.494	0
IV	9282404	0.07344	NA	NA	NA	NA	5.494	0
IV	9298552	0.053625	NA	NA	NA	NA	5.494	0
IV	9303205	0	NA	NA	NA	NA	5.494	0
IV	9303241	0.213756	NA	NA	NA	NA	5.494	0
IV	9303367	0	NA	NA	NA	NA	5.494	0
IV	9306134	0.213756	NA	NA	NA	NA	5.494	0
IV	9316007	0	NA	NA	NA	NA	5.494	0
IV	9316845	0.213756	NA	NA	NA	NA	5.494	0
IV	9327041	0	NA	NA	NA	NA	5.494	0
IV	9327750	0	NA	NA	NA	NA	5.494	0
IV	9327802	0	NA	NA	NA	NA	5.494	0
IV	9327803	0	NA	NA	NA	NA	5.494	0
IV	9327824	0	NA	NA	NA	NA	5.494	0
IV	9327843	0	NA	NA	NA	NA	5.494	0
IV	9329155	0	NA	NA	NA	NA	5.494	0
IV	9329208	0	NA	NA	NA	NA	5.494	0
IV	9337006	0.096684	NA	NA	NA	NA	5.494	0
IV	9337103	0	NA	NA	NA	NA	5.494	0
IV	9341431	0	NA	NA	NA	NA	5.494	0
IV	9356234	0.213756	NA	NA	NA	NA	5.494	0
IV	9358144	0	NA	NA	NA	NA	5.494	0
IV	9358145	0	NA	NA	NA	NA	5.494	0
IV	9366692	0	NA	NA	NA	NA	5.494	0
IV	9366699	0	NA	NA	NA	NA	5.494	0
IV	9368296	0.213756	NA	NA	NA	NA	5.494	0
IV	9378393	0	NA	NA	NA	NA	5.494	0
IV	9379975	0	NA	NA	NA	NA	5.494	0
IV	9380080	0	NA	NA	NA	NA	5.494	0
IV	9390337	0	NA	NA	NA	NA	5.494	0
IV	9392639	0	NA	NA	NA	NA	5.494	0
IV	9403305	0	NA	NA	NA	NA	5.494	0
IV	9403435	0	NA	NA	NA	NA	5.494	0
IV	9406486	0	NA	NA	NA	NA	5.494	0
IV	9406544	0	NA	NA	NA	NA	5.494	0
IV	9406547	0.047803	NA	NA	NA	NA	5.494	0
IV	9420378	0.213756	NA	NA	NA	NA	5.494	0
IV	9423587	0.040656	NA	NA	NA	NA	5.494	0
IV	9427073	0.040656	NA	NA	NA	NA	5.494	0
IV	9427210	0	NA	NA	NA	NA	5.494	0
IV	9430259	0	NA	NA	NA	NA	5.494	0
IV	9431026	0	NA	NA	NA	NA	5.494	0
IV	9431066	0.040656	NA	NA	NA	NA	5.494	0
IV	9435656	0.347237	NA	NA	NA	NA	5.494	0
IV	9436026	0.213756	NA	NA	NA	NA	5.494	0
IV	9436075	0	NA	NA	NA	NA	5.494	0
IV	9446326	0	NA	NA	NA	NA	5.494	0
IV	9448407	0.213756	NA	NA	NA	NA	5.494	0
IV	9462939	0.213756	NA	NA	NA	NA	5.494	0
IV	9468731	0	NA	NA	NA	NA	5.494	0
IV	9473706	0	NA	NA	NA	NA	5.494	0
IV	9473832	0.495485	NA	NA	NA	NA	5.494	0
IV	9485403	0	NA	NA	NA	NA	5.494	0
IV	9485490	0.082265	NA	NA	NA	NA	5.494	0
IV	9502077	0	NA	NA	NA	NA	5.494	0
IV	9508853	0.040656	NA	NA	NA	NA	5.494	0
IV	9508997	0	NA	NA	NA	NA	5.494	0
IV	9511169	0	NA	NA	NA	NA	5.494	0
IV	9512567	0	NA	NA	NA	NA	5.494	0
IV	9513791	0	NA	NA	NA	NA	5.494	0
IV	9518484	0.146727	NA	NA	NA	NA	5.494	0
IV	9520500	0.213756	NA	NA	NA	NA	5.494	0
IV	9520635	0	NA	NA	NA	NA	5.494	0
IV	9520636	0.213756	NA	NA	NA	NA	5.494	0
IV	9524615	0.213756	NA	NA	NA	NA	5.494	0
IV	9526213	0.040656	NA	NA	NA	NA	5.494	0
IV	9526226	0.040656	NA	NA	NA	NA	5.494	0
IV	9534159	0	NA	NA	NA	NA	5.494	0
IV	9534250	0.213756	NA	NA	NA	NA	5.494	0
IV	9546370	0.213756	NA	NA	NA	NA	5.494	0
IV	9546488	0	NA	NA	NA	NA	5.494	0
IV	9547957	0	NA	NA	NA	NA	5.494	0
IV	9559254	0	NA	NA	NA	NA	5.494	0
IV	9559310	0	NA	NA	NA	NA	5.494	0
IV	9578248	0	NA	NA	NA	NA	5.494	0
IV	9584400	0	NA	NA	NA	NA	5.494	0
IV	9599654	0	NA	NA	NA	NA	5.494	0
IV	9599965	0	NA	NA	NA	NA	5.494	0
IV	9599977	0	NA	NA	NA	NA	5.494	0
IV	9605109	0	NA	NA	NA	NA	5.494	0
