Chromosome	Clone	Start	End
V	WRM068dH09	3575466	3609414
V	WRM067cF10	3588196	3622654
V	WRM0640cE12	3605817	3638030
V	WRM0629cF07	3611056	3644806
V	WRM0641cH03	3617573	3656090
V	WRM0638cH05	3621202	3655798
V	WRM0631bD05	3630877	3670669
V	WRM0627bB03	3728886	3762622
V	WRM0625dG06	3734659	3769477
V	WRM069dG12	3736601	3772546
V	WRM0619bC06	3761008	3796052
V	WRM0639cA07	3761129	3792745
V	WRM0634aG11	3765202	3800440
V	WRM0638dC09	3765626	3803142
V	WRM065dC07	3784040	3819238
V	WRM0639cC01	3787349	3821590
V	WRM0633cE04	3793717	3822429
V	WRM062aG08	3798442	3837787
V	WRM0640aC02	3801072	3832861
V	WRM0634dB10	3804148	3840302
V	WRM0639bG04	3817280	3855340
V	WRM0638bE03	3838291	3871063
V	WRM0637bH08	3847760	3881562
V	WRM0631dH09	3860831	3890904
V	WRM0633cD12	3865518	3898842
V	WRM0617bB02	3875243	3912877
V	WRM068bE10	3880747	3912299
V	WRM0621bD03	3886307	3922249
V	WRM0622bG01	3890579	3920520
V	WRM069bF09	3890678	3928976
V	WRM064dD09	3891117	3927192
V	WRM065aF12	3893965	3926444
V	WRM067dF05	3898962	3927498
V	WRM0612aF08	3900905	3936124
V	WRM0613bC05	3901699	3934166
V	WRM0611bG02	3923719	3960345
V	WRM069dA09	3923991	3958009
V	WRM0621dB07	3936169	3972541
V	WRM0615bD05	3943111	3979418
V	WRM0631cC05	3943294	3975547
V	WRM065aF04	3943339	3982455
V	WRM0633bC08	3946534	3979856
V	WRM0625aB01	3950402	3987336
V	WRM0640dA04	3950867	3987775
V	WRM062aA07	3957580	3995711
V	WRM0634dH08	3966653	4002014
V	WRM0622cC05	3968030	3998527
V	WRM0624bG06	3985256	4019522
V	WRM0625bC04	3989635	4025092
V	WRM063aF01	3991837	4026119
V	WRM0623cG01	3993083	4027831
V	WRM0615dF07	3999620	4031413
V	WRM063dD03	4001224	4037683
V	WRM0623aC09	4006741	4043509
V	WRM0641aH10	4012559	4046804
V	WRM0630cC02	4027273	4061356
V	WRM0638aB06	4030976	4070743
V	WRM063dA08	4031324	4060075
V	WRM0612dD12	4054029	4086983
V	WRM0616cG10	4057386	4088579
V	WRM0625dD01	4075046	4107544
V	WRM0627bA08	4081954	4115642
V	WRM0630aC11	4085527	4124162
V	WRM068aA11	4086753	4117179
V	WRM0628cE11	4088480	4123583
V	WRM069cC12	4088784	4116509
V	WRM0627cC01	4106750	4138786
V	WRM0637aF10	4107264	4143403
V	WRM0615cH02	4120074	4157377
V	WRM0622dE02	4127627	4163972
V	WRM0619bB04	4229983	4263785
V	WRM0614dH03	4257341	4289397
V	WRM0636cF06	4257718	4295399
V	WRM0613bD08	4265422	4298729
V	WRM0638cF08	4277752	4309774
V	WRM0630bF06	4278260	4311926
V	WRM0612aF01	4282462	4313833
V	WRM0633aB08	4286825	4325980
V	WRM0631bH08	4286860	4320134
V	WRM0627bB02	4294458	4327184
V	WRM0638bH09	4298006	4332968
V	WRM0633cA08	4298878	4334221
V	WRM063dG10	4304770	4333831
V	WRM0622bB12	4307577	4336680
V	WRM0634aF07	4326332	4356623
V	WRM0614dB09	4327558	4361348
V	WRM0625bG07	4332648	4361812
V	WRM061cB07	4332861	4363820
V	WRM0610aH10	4333717	4365775
V	WRM0639cC04	4337022	4370173
V	WRM0624bE09	4348699	4384217
V	WRM0613dE01	4368843	4405321
V	WRM0617bE03	4372410	4408620
V	WRM0631aE09	4397694	4437618
V	WRM0614cE11	4425620	4459825
V	WRM0620cD05	4445967	4484543
V	WRM0622bE02	4452499	4485309
V	WRM0614bC06	4454831	4491040
V	WRM0613cD11	4455282	4490283
V	WRM0638dG05	4459700	4498440
V	WRM0612bG09	4466066	4498239
V	WRM0629aH06	4468527	4508614
V	WRM061dC01	4478660	4512531
V	WRM069bE03	4494886	4528462
V	WRM065bG07	4498701	4530829
V	WRM0631dF05	4507177	4543123
V	WRM0613cH04	4508455	4539478
V	WRM0626dC10	4637236	4673581
V	WRM061cG01	4645667	4676794
V	WRM0637cG11	4646966	4680342
V	WRM0634cB10	4647143	4679012
V	WRM0627dE08	4648183	4684730
V	WRM0625cC03	4653671	4688384
V	WRM0621aD10	4657223	4690639
V	WRM0619cE03	4664294	4697974
V	WRM0635aH02	4664790	4699309
V	WRM065cC08	4679338	4713582
V	WRM0616aD12	4685320	4719052
V	WRM0620aB12	4700144	4737081
V	WRM0617aD08	4703587	4739103
V	WRM0633aA05	4707278	4738815
V	WRM063aD06	4726064	4757247
V	WRM0626cF05	4729418	4763489
V	WRM0628dF05	4748327	4780662
V	WRM0635cD11	4789193	4820476
V	WRM062aF11	4792190	4827186
V	WRM0618cD08	4826090	4861631
V	WRM0614bB08	4831534	4862047
V	WRM0637bD02	4834852	4870901
V	WRM0625dC11	4850983	4890073
V	WRM0613aF04	4865469	4899703
V	WRM0625cE11	4875535	4907945
V	WRM0615aD06	4879900	4913446
V	WRM0616dH08	4880687	4913446
V	WRM061dA02	4909764	4941064
V	WRM0616aB02	4911581	4943009
V	WRM0629bA03	4935379	4969455
V	WRM0641dH05	4937621	4971198
V	WRM0624dD05	4942805	4976409
V	WRM0634dH02	4944744	4977940
V	WRM069bC11	4946038	4979233
V	WRM062aG03	4952216	4987844
V	WRM0641dH02	4954499	4987171
V	WRM0625bC11	4957004	4995463
V	WRM0623bE10	4957710	4992139
V	WRM0629dD11	4963716	4998416
V	WRM0632aD11	4964343	4996785
V	WRM0612bD09	4964831	5000634
V	WRM0611aG09	4969103	4999103
V	WRM0618dF05	4973205	5006397
V	WRM069aB07	4974207	5006414
V	WRM0635aH05	4977474	5014431
V	WRM0621cB05	4981672	5014563
V	WRM0620aB06	4983534	5017846
V	WRM0641aB10	4983701	5018361
V	WRM0624dA06	4986098	5020518
V	WRM0619aF03	5005512	5039609
V	WRM0628aA06	5018568	5058361
V	WRM0612cD12	5028605	5060475
V	WRM0641cD12	5032647	5067632
V	WRM0628bD05	5037811	5073351
V	WRM0618dH12	5042136	5074233
V	WRM068dB04	5042347	5074401
V	WRM0641cC09	5048628	5074559
V	WRM0624bG08	5050861	5074479
V	WRM0615aH03	5059505	5080364
V	WRM069dH12	5060718	5084230
V	WRM0623bG01	5061174	5082802
V	WRM062aH11	5068080	5086387
V	WRM0635dF09	5068871	5087665
V	WRM0639bC02	5070269	5094237
V	WRM0610aA08	5071293	5094409
V	WRM0620aA10	5073605	5106728
V	WRM0637cC03	5073694	5101601
V	WRM0617dG06	5073804	5110498
V	WRM065dA12	5075690	5106141
V	WRM0611dE07	5079673	5111603
V	WRM0641dF03	5086908	5126132
V	WRM0615bF07	5100514	5131620
V	WRM0637dE02	5120742	5156051
V	WRM0610cH10	5125982	5163243
V	WRM0623dB11	5135515	5168472
V	WRM0630bC07	5139883	5179738
V	WRM0622cB08	5140447	5174931
V	WRM0623dA12	5144026	5178476
V	WRM0625aF03	5149572	5193638
V	WRM0630dA11	5150555	5184801
V	WRM0610cG01	5159357	5192514
V	WRM0628bA11	5162096	5195400
V	WRM0615cD11	5164483	5201064
V	WRM0641dC08	5171917	5205314
V	WRM0611aE05	5185362	5216934
V	WRM0638bB12	5208767	5240033
V	WRM0618cB06	5218743	5252532
V	WRM0625cA11	5228025	5265772
V	WRM0617cH10	5240786	5276729
V	WRM0617cE09	5243856	5283209
V	WRM0637bC03	5245369	5284114
V	WRM066dC01	5263546	5285589
V	WRM0621bA04	5263987	5284369
V	WRM0630dG02	5267166	5284467
V	WRM0611cF03	5269317	5284388
V	WRM0636dH04	5284585	5310101
V	WRM064bB02	5296855	5332681
V	WRM0617cC11	5297995	5334687
V	WRM0623aD11	5298370	5333292
V	WRM0618bE09	5298949	5331826
V	WRM0624cG08	5300168	5334822
V	WRM0624aB05	5308009	5338108
V	WRM069bG02	5308536	5342468
V	WRM066bF01	5309001	5346236
V	WRM0628bE07	5319122	5357094
V	WRM0620cF09	5322037	5358585
V	WRM0633cA01	5322819	5360958
V	WRM0640dH07	5323253	5359599
V	WRM0612cG03	5334759	5365480
V	WRM0641cG09	5342711	5380513
V	WRM063bC06	5344028	5377218
V	WRM062bG08	5350096	5387003
V	WRM0630aD03	5352783	5389007
V	WRM0630bG04	5355648	5389087
V	WRM0639aC10	5368801	5404458
V	WRM0631cA07	5370431	5405381
V	WRM0620cC12	5390541	5422794
V	WRM068dB10	5400762	5435785
V	WRM0615bE04	5408790	5441941
V	WRM0612bH07	5409456	5442782
V	WRM0629cD12	5410257	5445409
V	WRM0634bA01	5410821	5444888
V	WRM0619cH11	5411945	5448282
V	WRM0628aF03	5425691	5455303
V	WRM064dG03	5430418	5469130
V	WRM0619aD04	5441823	5475619
V	WRM0629cE05	5446710	5480547
V	WRM0637cD04	5449211	5479457
V	WRM0636cD06	5449594	5484973
V	WRM064bC09	5473432	5513305
V	WRM062aE02	5493824	5530781
V	WRM0632bF08	5513113	5545604
V	WRM0623aH01	5527823	5553722
V	WRM0627aB09	5537721	5572536
V	WRM0628cD07	5554904	5587926
V	WRM0616aH11	5569123	5600445
V	WRM0631cD06	5576218	5603229
V	WRM0628dG08	5577345	5620951
V	WRM0625aB06	5587958	5620251
V	WRM0624bF07	5588388	5628309
V	WRM0636aC10	5613541	5646377
V	WRM0631dB11	5617290	5649437
V	WRM065bD05	5619065	5650644
V	WRM061bE10	5624090	5652121
V	WRM0636dC09	5626730	5655414
V	WRM0633bH05	5654075	5686983
V	WRM0617aC10	5659452	5690477
V	WRM0621bE06	5659557	5694277
V	WRM0612aA01	5661906	5698664
V	WRM0641bG09	5675055	5716305
V	WRM0625aB12	5677757	5709220
V	WRM0638cF01	5678388	5714971
V	WRM0633cG02	5684056	5719571
V	WRM0625cC08	5697700	5727684
V	WRM0634dA09	5697976	5724749
V	WRM063dD10	5698111	5732756
V	WRM061cE07	5707440	5743315
V	WRM069cB07	5708015	5738187
V	WRM0640bE01	5716229	5758879
V	WRM0634cF10	5717657	5749586
V	WRM066cD09	5743751	5779423
V	WRM0641cE05	5755419	5786349
V	WRM0634bH03	5755663	5789633
V	WRM0629cG12	5765653	5804387
V	WRM0632dC09	5778235	5812642
V	WRM0637cE06	5786151	5820515
V	WRM0636dC02	5794473	5827812
V	WRM0639aF02	5795979	5833146
V	WRM0618bG03	5798287	5830146
V	WRM0614bD03	5811991	5845170
V	WRM068bD08	5820763	5853681
V	WRM0617cA10	5832210	5870258
V	WRM0624cE03	5840127	5872278
V	WRM063bA05	5842149	5874372
V	WRM0618cH03	5846701	5879107
V	WRM0638dH04	5857602	5890720
V	WRM0641aC04	5866471	5902436
V	WRM0632aF05	5867700	5911413
V	WRM0641cH05	5871150	5904208
V	WRM0633bF11	5881241	5912415
V	WRM067bD08	5882976	5913951
V	WRM065cA07	5901321	5929292
V	WRM066bD11	5909426	5945254
V	WRM0613dG11	5915134	5949176
V	WRM0630dD01	5919488	5956990
V	WRM063bF12	5929081	5966671
V	WRM0631bD08	5930958	5966910
V	WRM0640bG04	5938360	5967529
V	WRM068aB05	5945018	5981567
V	WRM0638bH07	5955452	5989724
V	WRM0619cB09	5971066	6009131
V	WRM0635aD04	5971841	6002436
V	WRM0638cD04	5974225	6009329
V	WRM0618cC04	5976518	6007051
V	WRM0622aC01	5979303	6013583
V	WRM0616dF04	5985139	6017832
V	WRM0619bE10	5988446	6024959
V	WRM0615cF11	6000463	6036535
V	WRM0639bE07	6016585	6048609
V	WRM064aA10	6039845	6070318
V	WRM0630cA03	6053221	6087106
V	WRM0639aC07	6078104	6127953
V	WRM0617aE05	6089072	6108850
V	WRM065cD07	6098680	6132599
V	WRM066aC05	6100439	6132582
V	WRM067bH03	6101843	6137457
V	WRM0622cH08	6103563	6135251
V	WRM0641bE11	6106755	6140516
V	WRM0619cD11	6108585	6143849
V	WRM0614dC03	6117756	6151046
V	WRM0621dH06	6121525	6156264
V	WRM0610dF10	6127827	6162272
V	WRM0617aD10	6127917	6161822
V	WRM0613bB06	6128156	6159007
V	WRM0622dD03	6128561	6161879
V	WRM0622bB06	6129186	6165948
V	WRM062dC11	6133942	6164847
V	WRM0615cB08	6138345	6175594
V	WRM0627dA07	6139062	6171706
V	WRM0631dD08	6139813	6175255
V	WRM0633aF08	6140011	6173624
V	WRM064aE10	6147841	6177862
V	WRM0628cC11	6148526	6175920
V	WRM064dH11	6177984	6206748
V	WRM0620bG12	6178630	6205756
V	WRM0615bF12	6180633	6207212
V	WRM067bD02	6181700	6207256
V	WRM062aH01	6181774	6205342
V	WRM067bA10	6182000	6205341
V	WRM0625cG03	6183881	6219758
V	WRM067bD05	6196050	6233710
V	WRM0623cC10	6203084	6239860
V	WRM0621bF08	6209939	6246956
V	WRM068aE04	6222711	6257419
V	WRM0625bB01	6227475	6263302
V	WRM0627dH04	6232439	6265346
V	WRM0625dC08	6234300	6266744
V	WRM063bD02	6238020	6268775
V	WRM0613bG02	6240649	6273560
V	WRM0640bD09	6244118	6275396
V	WRM0638cE07	6247482	6284203
V	WRM064dE12	6252203	6284482
V	WRM0612dG07	6257907	6290459
V	WRM0614aD10	6266138	6294255
V	WRM0634aB09	6268099	6300043
V	WRM065dD07	6268771	6300583
V	WRM0625bB09	6272672	6301845
V	WRM0641cC04	6275650	6302791
V	WRM0618bH08	6280042	6309538
V	WRM0624aA08	6290970	6318255
V	WRM061cA07	6291081	6327919
V	WRM0634dH09	6294902	6324935
V	WRM0633dA11	6299077	6328887
V	WRM0629aD06	6301504	6336182
V	WRM0612bF06	6303061	6335134
V	WRM064dC10	6306050	6341794
V	WRM0621cH05	6307780	6345576
V	WRM0627dF06	6310035	6348865
V	WRM069bG12	6311031	6347316
V	WRM065bB03	6311312	6346074
V	WRM0630bF08	6311464	6345888
V	WRM0638bC08	6313062	6348427
V	WRM0617cB06	6318683	6351378
V	WRM0622bE11	6323826	6361336
V	WRM0640cD04	6326575	6363125
V	WRM0631dF07	6331257	6364941
V	WRM062dA07	6335587	6367187
V	WRM0641dC09	6337291	6373153
V	WRM0619bD08	6338847	6374711
V	WRM0627bG03	6340074	6377239
V	WRM0615dD05	6358444	6391130
V	WRM064aH09	6358618	6395960
V	WRM0628bE09	6360701	6394799
V	WRM061cF05	6365686	6407543
V	WRM0615bG06	6369981	6403041
V	WRM064aC04	6371943	6406246
V	WRM0611cG06	6374414	6405293
V	WRM0611bB10	6378051	6411211
V	WRM0634aF05	6381413	6413690
V	WRM0612dB09	6383130	6418018
V	WRM0620aF07	6389713	6426629
V	WRM0638cE02	6393400	6429977
V	WRM066bE11	6394325	6432498
V	WRM065dH02	6403895	6438456
V	WRM0622bG09	6407686	6437442
V	WRM0623aC10	6408115	6448473
V	WRM0614bC12	6408237	6443448
V	WRM0619cD06	6408305	6431136
V	WRM0617dA09	6422061	6453759
V	WRM0618cE11	6429001	6462227
V	WRM0621aF11	6429004	6463357
V	WRM0627aC01	6434686	6467349
V	WRM0639aD01	6437040	6470205
V	WRM0616cF09	6440807	6475210
V	WRM0616cC11	6452217	6485825
V	WRM0629dG06	6471607	6502630
V	WRM0624dB06	6477382	6507500
V	WRM062cF03	6479206	6511800
V	WRM0630bB06	6514237	6546462
V	WRM069dA04	6517786	6549163
V	WRM0620cC05	6520621	6552184
V	WRM067bH07	6522460	6554202
V	WRM0637aG11	6528048	6561748
V	WRM0617aG08	6529985	6566808
V	WRM068bA11	6531458	6567954
V	WRM0641bF12	6540905	6575258
V	WRM069bE07	6573897	6606512
V	WRM0626dH09	6578410	6611583
V	WRM0619bH11	6591671	6629768
V	WRM0638dA04	6597553	6632351
V	WRM0623aC12	6598710	6633346
V	WRM0627aC10	6611624	6639365
V	WRM069cG07	6619023	6655906
V	WRM0626bG07	6625011	6657429
V	WRM0614dF06	6625242	6657185
V	WRM0620aA02	6633138	6666086
V	WRM0623cB06	6635135	6678319
V	WRM061bH08	6636704	6671599
V	WRM065cH10	6640746	6672536
V	WRM0624bD04	6640837	6675358
V	WRM0615cB04	6646751	6681524
V	WRM0634aE04	6650884	6689816
V	WRM0639cC08	6651446	6685023
V	WRM0612bA02	6661172	6686820
V	WRM0636bC07	6661181	6700362
V	WRM0612aG09	6661879	6700034
V	WRM0610aF09	6675481	6713852
V	WRM0636bB06	6679915	6716388
V	WRM0620dG10	6685983	6720147
V	WRM069aD05	6703914	6738001
V	WRM0631cF09	6709809	6742406
V	WRM067bE03	6721594	6755766
V	WRM0635cD08	6723664	6759260
V	WRM0630dF11	6730752	6764556
V	WRM0620aE04	6731086	6766734
V	WRM0641bE07	6732684	6767036
V	WRM0628dF07	6733408	6770738
V	WRM0635cG02	6741436	6775839
V	WRM0625bC07	6743537	6778480
V	WRM0624cB02	6748371	6784983
V	WRM0623bG09	6753134	6787865
V	WRM0640bH11	6754558	6794806
V	WRM0615cD02	6759102	6790595
V	WRM0616bH01	6759486	6792214
V	WRM0631aD02	6763127	6797339
V	WRM069dD10	6763391	6792681
V	WRM063bE12	6765998	6800850
V	WRM068cD10	6779283	6815794
V	WRM0623bD03	6783020	6813683
V	WRM0617dD01	6791781	6827049
V	WRM062aB03	6800576	6836931
V	WRM0634bE06	6802223	6834795
V	WRM0612cC01	6805218	6838402
V	WRM065cG12	6806558	6842662
V	WRM0619cC03	6812815	6846851
V	WRM0613cG04	6815057	6849873
V	WRM0622aF07	6816411	6855812
V	WRM0638aA07	6820194	6845411
V	WRM0635cF08	6827277	6863027
V	WRM0637cA10	6830701	6861867
V	WRM066dH12	6857500	6893947
V	WRM068bE06	6859090	6897735
V	WRM0630bG11	6859577	6890601
V	WRM0622bD05	6864588	6896188
V	WRM0636bF05	6871566	6904107
V	WRM0641cG04	6872143	6912157
V	WRM0610bC11	6875267	6907110
V	WRM0616bD10	6879476	6921339
V	WRM0627dC02	6879773	6912894
V	WRM0626cB11	6882002	6920330
V	WRM0614aC04	6884027	6919691
V	WRM0633cE09	6885706	6919428
V	WRM0626aF08	6885821	6920404
V	WRM0637dF10	6885849	6919423
V	WRM0614dG01	6888794	6921616
V	WRM0623aE05	6890808	6924180
V	WRM0634aG12	6891876	6933996
V	WRM0638bH05	6896279	6928899
V	WRM069cA02	6901889	6936013
V	WRM0627aH05	6908869	6941399
V	WRM063aB06	6912294	6942828
V	WRM0639bB06	6947561	6986493
V	WRM0617cA05	6948958	6985595
V	WRM061aB06	6951123	6989660
V	WRM061aC07	6959735	6990152
V	WRM0638dD11	6960022	6994425
V	WRM0614dE04	6961197	7001316
V	WRM061aF07	6962954	7003563
V	WRM0637aB04	6963284	7000519
V	WRM068cB01	6966692	7001872
V	WRM0613cA02	6972111	7007867
V	WRM0639dA07	6987790	7024740
V	WRM0617dB12	6988568	7025455
V	WRM0610cD04	6990854	7028410
V	WRM0615dA06	6993430	7029429
V	WRM0616aE10	7000462	7032456
V	WRM0625bH01	7008788	7042542
V	WRM0633cD02	7025294	7065111
V	WRM067dE06	7048032	7082934
V	WRM0636aF03	7086899	7119483
V	WRM069bA09	7091562	7120697
V	WRM0632dD05	7093511	7119357
V	WRM0634aE03	7102230	7134820
V	WRM0631aH08	7102354	7138411
V	WRM0624dH01	7109341	7141100
V	WRM0628cG06	7113051	7140431
V	WRM0610aA06	7113128	7143966
V	WRM062dF06	7115059	7148118
V	WRM067bC11	7122621	7154827
V	WRM0632aD10	7123484	7155627
V	WRM068bC09	7124804	7156845
V	WRM0616cA09	7126746	7162706
V	WRM063bG07	7129937	7162150
V	WRM0634cA06	7130246	7162586
V	WRM0616bG01	7132775	7168544
V	WRM062bF10	7136187	7168190
V	WRM069cF03	7139361	7174743
V	WRM061cD10	7140801	7175530
V	WRM0630dB10	7155225	7187387
V	WRM063dC04	7168861	7207783
V	WRM0621bC01	7171029	7199335
V	WRM063bA03	7172351	7205591
V	WRM0627dF08	7180566	7214118
V	WRM0615aF08	7193243	7224241
V	WRM0626cE09	7198999	7239287
V	WRM0624bH01	7199227	7234538
V	WRM0638bG02	7218339	7251766
V	WRM0616dF02	7218810	7254781
V	WRM064bG07	7226225	7261060
V	WRM0610bE07	7230172	7265421
V	WRM0634cB02	7230929	7266595
V	WRM0627dD08	7233544	7271224
V	WRM0631dB09	7238138	7271333
V	WRM0628bE05	7240663	7279980
V	WRM0636dA07	7243772	7275500
V	WRM0640bH05	7244242	7278035
V	WRM0630aA01	7247149	7283427
V	WRM068bB07	7247759	7280665
V	WRM0625aE12	7248809	7283147
V	WRM0615dG06	7250578	7283563
V	WRM0633cA03	7258685	7291118
V	WRM0633bF08	7266004	7297837
V	WRM0613cD10	7289173	7321471
V	WRM068bE02	7295281	7330165
V	WRM061dB07	7308152	7340854
V	WRM0612aG08	7308195	7344454
V	WRM0624aB03	7309986	7340777
V	WRM0621aA10	7314235	7344713
V	WRM0621bB02	7314588	7346909
V	WRM0629dH03	7320131	7357223
V	WRM0620cD01	7323993	7359876
V	WRM0629cB02	7327571	7361883
V	WRM064aH03	7329870	7365460
V	WRM0626aH08	7331177	7354694
V	WRM066bF11	7332165	7362470
V	WRM062dG08	7334139	7373567
V	WRM0633cD06	7335363	7363363
V	WRM061cF09	7337257	7370253
V	WRM0613cB04	7343269	7377892
V	WRM0627aE03	7350801	7386202
V	WRM0623aB03	7352975	7388630
V	WRM0631bB04	7353116	7386069
V	WRM069dE01	7355589	7389766
V	WRM066bD09	7361008	7395958
V	WRM0619dH07	7362598	7398864
V	WRM0616cC01	7363678	7399123
V	WRM0627aH02	7368755	7403112
V	WRM069bF05	7380047	7411990
V	WRM0637bE05	7380048	7412366
V	WRM0630dF06	7384290	7415499
V	WRM0614cB03	7399945	7432781
V	WRM0617aD09	7400042	7428071
V	WRM0626cC04	7414278	7450263
V	WRM0631bB12	7434562	7462879
V	WRM0639cC10	7435186	7470814
V	WRM066aD09	7443362	7474933
V	WRM0621bH02	7447514	7482624
V	WRM0620bC06	7449875	7488092
V	WRM0616aD10	7455076	7488789
V	WRM0636aD11	7455970	7489327
V	WRM0634bF06	7456603	7491746
V	WRM0640cG03	7461179	7496633
V	WRM0632cD05	7482907	7517071
V	WRM0611dG08	7483859	7518962
V	WRM0625cC11	7491271	7527146
V	WRM0621bC06	7491871	7528756
V	WRM0621aA03	7498519	7530493
V	WRM0640aH11	7503037	7540720
V	WRM0619dH09	7503056	7543124
V	WRM0610cC10	7505279	7538119
V	WRM0615dB04	7516018	7553716
V	WRM062bB04	7517451	7554440
V	WRM0614cE01	7526450	7556525
V	WRM0623dE03	7543987	7577253
V	WRM063dB08	7546390	7579362
V	WRM0641aA07	7547860	7583964
V	WRM066dF02	7549024	7579384
V	WRM0623cF03	7552214	7591056
V	WRM0626bF06	7555717	7592287
V	WRM063cE04	7556453	7589723
V	WRM0634dB03	7557412	7590776
V	WRM0640aE04	7559049	7591813
V	WRM069dD07	7560707	7597889
V	WRM0618aH03	7564201	7602942
V	WRM063aE07	7567179	7605193
V	WRM0613dE07	7570738	7607265
V	WRM0612bH09	7570748	7605064
V	WRM0615dH04	7572350	7606194
V	WRM0628cG01	7574746	7609946
V	WRM069aA03	7580526	7614096
V	WRM0630dA12	7583728	7620797
V	WRM0634bE12	7588606	7622209
V	WRM0634bE07	7594843	7628884
V	WRM0611dB11	7595839	7633939
V	WRM0611aB04	7601601	7637598
V	WRM0637cF10	7605026	7641311
V	WRM0636dE10	7612701	7650898
V	WRM0633cD01	7613130	7644807
V	WRM0616bC06	7617143	7649183
V	WRM0614dH08	7651464	7681223
V	WRM0632aB06	7651899	7691197
V	WRM0639dE07	7660388	7693742
V	WRM0632bH08	7676943	7711930
V	WRM0623dD04	7681721	7718075
V	WRM0621aE08	7681769	7719288
V	WRM0616dA08	7688305	7723556
V	WRM0636dD02	7706241	7741053
V	WRM0611aE12	7717592	7748759
V	WRM0624aH06	7719062	7750116
V	WRM0633cE08	7720509	7757853
V	WRM0637aH08	7720728	7753708
V	WRM0636cH11	7730227	7762375
V	WRM061bB01	7731514	7767474
V	WRM0632bE05	7732942	7764931
V	WRM0628bC06	7755864	7794644
V	WRM0629bF01	7756088	7789885
V	WRM0611bB01	7766049	7800896
V	WRM0615dE02	7772207	7804432
V	WRM0613dA04	7776987	7813135
V	WRM0634cE06	7780249	7820330
V	WRM0636aG03	7781246	7815886
V	WRM0636dH12	7794616	7829634
V	WRM067cD02	7804414	7838050
V	WRM0610aD05	7808805	7841464
V	WRM0613dB04	7816009	7849717
V	WRM0621bA06	7816276	7850824
V	WRM0612dA09	7817911	7850913
V	WRM0627bC08	7826409	7862664
V	WRM0611bA04	7829035	7867934
V	WRM0639bH07	7833764	7869856
V	WRM0636dF08	7835157	7864031
V	WRM0628cF07	7840095	7875110
V	WRM061bE12	7841155	7878347
V	WRM0622aG11	7846449	7878301
V	WRM0640aD12	7851264	7887782
V	WRM0613dH04	7851628	7884391
V	WRM0619cF08	7851869	7887217
V	WRM0641dH01	7852880	7887593
V	WRM0621aG06	7857410	7888488
V	WRM0640aH03	7864188	7894887
V	WRM0636bE10	7866094	7899215
V	WRM069aE01	7871197	7906548
V	WRM0621dF10	7871909	7906171
V	WRM0637cA12	7876998	7915746
V	WRM0612bE06	7879344	7912087
V	WRM0625dA10	7881898	7916741
V	WRM0614cE08	7922775	7956237
V	WRM0611dF12	7923056	7955193
V	WRM0633bH09	7925586	7946499
V	WRM064dD05	7927757	7960291
V	WRM0619cA08	7930987	7966881
V	WRM0620bH04	7934956	7970295
V	WRM0640dF02	7960639	7992663
V	WRM0636dB11	7963599	7992346
V	WRM0619bD09	7975781	7995511
V	WRM0613aA11	7992082	8023805
V	WRM062aB10	8000133	8036050
V	WRM067aE07	8009728	8042747
V	WRM0634cH08	8021076	8055546
V	WRM0630aB01	8030575	8066097
V	WRM0621cF10	8035225	8068828
V	WRM0641cE02	8060849	8097039
V	WRM0624dC02	8069488	8102395
V	WRM0619aE04	8072584	8111175
V	WRM0612cB01	8073289	8105183
V	WRM062dA02	8073509	8107328
V	WRM0631bF04	8087901	8121675
V	WRM063dA03	8089184	8124028
V	WRM0623bF07	8108317	8137959
V	WRM0640dB05	8109440	8142691
V	WRM0621dF05	8110286	8140732
V	WRM0630aE10	8110447	8144794
V	WRM068dF04	8119764	8150930
V	WRM0641aC01	8122197	8154806
V	WRM068cE07	8124298	8163969
V	WRM0620bC07	8133671	8168599
V	WRM0630aA03	8146548	8175576
V	WRM0628bC08	8146893	8181512
V	WRM062cD09	8151979	8184789
V	WRM066bE04	8152614	8183233
V	WRM0622cA03	8161386	8195294
V	WRM067dD11	8175357	8213684
V	WRM0619bC10	8187976	8220126
V	WRM0613cH08	8189817	8221793
V	WRM069dA11	8191653	8231892
V	WRM0612cF10	8193785	8228234
V	WRM065bB07	8195517	8227989
V	WRM062bG11	8197015	8230496
V	WRM0610aH07	8205891	8238652
V	WRM0633dF11	8206979	8241445
V	WRM0618cA06	8210491	8241054
V	WRM0639bF09	8223931	8258933
V	WRM0616aD07	8226995	8261304
V	WRM067dH05	8229744	8262478
V	WRM066bC01	8233595	8267928
V	WRM0610bE04	8239436	8278051
V	WRM0614dD03	8240316	8274772
V	WRM067cG08	8242087	8272199
V	WRM0629cH05	8247776	8282579
V	WRM0628dD02	8248046	8284994
V	WRM064aH12	8255808	8291003
V	WRM0623dE08	8261359	8303311
V	WRM0615dE12	8261500	8292212
V	WRM0610aB08	8262427	8303515
V	WRM0619bF11	8272592	8306593
V	WRM0627aB01	8276869	8304687
V	WRM0629aF03	8279520	8311038
V	WRM063cD01	8291886	8321942
V	WRM0641aD03	8292260	8325836
V	WRM0641cD02	8293005	8323612
V	WRM0641aC12	8294849	8329926
V	WRM068cD11	8296473	8329469
V	WRM0630bG12	8298018	8331234
V	WRM061bA08	8303794	8330858
V	WRM0630aH11	8304930	8332723
V	WRM0637bH02	8343764	8372943
V	WRM0637bD01	8352829	8389214
